,Station,Dropout_rate,Kernel_size,Number_of_filters,NSE_val,PBIAS_val,RMSE_val,VE_val,MARE_val,MAE_val,CORR_val,KGE_val,flow_obs_zero,flow_pred_zero,flow_obs_non_zero,flow_pred_non_zero,flow_both_zero,flow_obs_zero_pred_non_zero,flow_both_non_zero,flow_obs_non_zero_pred_zero,prct_true,prct_false,obs_rc_val,pred_rc_val,Model
62,416003,0.1,10,32,0.808378027150627,-0.497643937989847,0.297964972630909,0.995023560620102,,1.45762070665037,0.902777782534251,0.79655958039058,191,733,1635,1093,106,85,1008,627,55.4973821989529,44.5026178010471,0.070648660652596,0.071000239429604,Hybrid-UI
63,410705,0.1,15,32,0.345423898481862,37.109076971495,1.04991085300709,0.62890923028505,,141.512364916241,0.738630614294047,0.161732526450661,65,222,1761,1604,4,61,1543,218,6.15384615384615,93.8461538461538,0.095371358872369,0.059979927899661,Hybrid-UI
64,A2390523,0.3,20,32,0.752160970192709,-8.24371245269951,0.02208896010785,0.917562875473005,,3.00247724563137,0.875714139178648,0.850601227999651,144,506,1682,1320,86,58,1262,420,59.7222222222222,40.2777777777778,0.009008441111517,0.009751071093221,Hybrid-UI
65,606001,0.5,15,4,0.682049531516149,-69.4952201113951,0.142472440947975,0.305047798886049,,100.625721261277,0.858418850935056,0.288537867024688,688,35,1138,1791,29,659,1132,6,4.21511627906977,95.7848837209302,0.033159919642301,0.05620447878648,Hybrid-UI
66,236213,0.5,20,2,-2.29247515545694,-565.960917530329,0.084130709363274,-4.65960917530329,,67.5337307636268,0.329091578477094,-4.73702983410679,1312,70,514,1756,63,1249,507,7,4.80182926829268,95.1981707317073,0.004179668117971,0.027834956148164,Hybrid-UI
67,404207,0.1,15,8,0.687481445013247,-77.1012374538289,0.294051249188916,0.228987625461711,,188.951434014182,0.852423098913274,0.204856010005817,415,142,1411,1684,45,370,1314,97,10.8433734939759,89.1566265060241,0.06322671974095,0.111975303062687,Hybrid-UI
68,G0060005,0.2,20,32,0.481544117175319,-0.545199655676486,0.168617978506581,0.994548003443235,,0.187618793410632,0.737903484947358,0.423889866344444,1646,777,181,1050,719,927,123,58,43.681652490887,56.318347509113,0.026045109660963,0.026187107509155,Hybrid-UI
69,A2390531,0.1,15,32,0.22830661639573,24.3172638157583,0.106107397254734,0.756827361842417,,10.3975633894189,0.599299120491651,0.107638399246817,1427,42,399,1784,22,1405,379,20,1.541695865452,98.458304134548,0.01618982780704,0.012252904667885,Hybrid-UI
70,606185,0.1,20,32,0.908126906464704,-9.93982965609084,0.260826569412863,0.900601703439092,,77.0094835707777,0.956977326473066,0.887713700762825,176,321,1650,1505,32,144,1361,289,18.1818181818182,81.8181818181818,0.150474486331344,0.165431393948557,Hybrid-UI
71,206014,0.5,5,8,0.439997764021905,-30.9391021493368,0.863214504180403,0.690608978506632,,144.627341867432,0.682689351974842,0.524906731936133,68,674,1758,1152,54,14,1138,620,79.4117647058823,20.5882352941176,0.10554236917428,0.138196230583941,Hybrid-UI
